,A375,A549,A673,HCT116,HS 578T,HT29,LNCAP,LOVO,MCF7,PC-3,RKO,SK-MEL-28,SW-620,VCAP
1845,0.140659495,-0.536363214,0.080392032,0.121708603,-0.154080684,0.155725582,0.084693256,-0.117929192,-0.115454774,-0.136813509,-0.561332674,0.457090943,0.389780199,-0.259273397
5891,0.122015851,0.19533552,0.379500192,0.04449435,0.493176363,0.275313869,0.378011497,0.153388304,0.211709305,0.286326037,-0.33380618,0.401703571,-0.127334611,0.244689296
23368,0.1884612,0.174781667,0.417518252,-0.450503987,0.313263144,0.157443475,0.214495625,-0.242369436,0.142039016,0.249933076,-0.717884956,-0.551419908,0.112015101,-0.034994948
3300,0.08784924,0.143118815,-0.489292286,-0.243234695,0.264420381,0.199951247,0.119821424,-0.23454234,0.166666794,0.092890866,0.10176602,0.160512454,0.20191617,-0.270712416
64781,0.380442897,0.115620623,0.325320112,-0.436417876,0.044482625,0.313780108,-0.165565777,0.070554128,0.166004177,0.259009832,0.351628514,0.3186754,0.122073657,0.023878706
51056,-0.182648603,-0.101410333,0.160547523,-0.82797954,-0.096050164,-0.356000608,0.127496745,-0.017776257,-0.241493635,-0.159062579,-0.832921745,-0.394440305,-0.483687507,-0.191908571
8550,0.138612251,0.210674965,-0.367456869,-0.151019588,-0.04813007,-0.124004206,-0.076979479,1.056041301,0.019947159,-0.231629113,-0.486052516,-0.108709901,-0.606738445,-0.286280541
50810,0.060757192,0.204763265,-0.206662434,-0.261982363,-0.23163503,0.073497862,-0.080771237,-0.403494138,0.085565354,-0.13899033,-0.448776763,0.47911597,-0.438571885,0.004094512
5583,0.09126396,0.252211759,0.206931475,-0.196367149,0.113311836,0.137442378,0.401811304,-0.273960906,0.215009522,0.239724654,-0.566044392,1.383699779,-0.328024009,0.118997086
23011,0.086262043,0.142330519,0.318704045,-0.248470243,0.110991359,0.066958542,0.215412755,-0.168348408,0.030146813,0.156712529,-0.865579188,-0.489179912,-0.160945447,0.015401124
11168,-0.281484961,-0.24841942,-0.207682255,0.197115655,-0.152224418,-0.34596132,-0.028038624,0.35901795,-0.07845616,0.082345347,0.904876471,-0.713378849,0.036862891,-0.052927114
1385,0.01831288,-0.336872101,-0.529088257,-0.290559691,0.052637528,-0.035791108,0.127206002,-0.770602523,-0.19035374,-0.170127453,-0.226350882,-0.376838008,0.028261301,-0.069829331
10150,0.215186141,0.286023077,-0.616644313,0.113030652,0.495962709,0.027976782,0.29296145,0.198408702,0.079754972,0.172173498,-0.053424067,-0.324736018,-0.431628397,0.233568662
29763,0.245483652,0.399648601,0.427978663,0.205419334,0.037987003,0.184150478,-0.136751583,0.454456699,0.242573555,0.358499917,0.360555912,-0.373452019,0.637921956,0.214186308
9112,-0.01718983,0.251693465,-0.511673651,0.428732116,0.090832287,-0.296063585,0.034280206,-0.352800391,-0.141021051,0.16884815,0.052078082,0.719999776,0.119745628,-0.277308221
23499,-0.037634911,-0.406815486,-0.52307702,-0.021373639,-0.003852415,-0.061279722,-0.087286082,-0.00368598,0.246197077,-0.016191533,0.226762898,-0.063610496,0.375519253,-0.11185789
8900,0.197940108,0.34576985,0.735988889,-0.252574931,0.073644442,0.190583718,-0.049387403,-0.077863384,0.235178167,0.07980492,-0.170666244,0.392674709,0.033517863,0.20610772
85236,0.02473953,0.114661371,-0.054353315,0.390461639,0.209130355,0.145289425,-0.023384145,0.281493406,-0.225217607,-0.055519249,0.59681105,0.038763825,0.365654913,-0.091771041
5096,-0.126816686,-0.182286972,-1.005275806,0.22552589,-0.084433794,-0.024999414,-0.073361052,0.309006971,-0.215017953,-0.114859395,-0.222245649,0.858846606,-0.235075501,-0.065988321
55620,0.176656342,0.24609706,0.231876935,-0.159148595,0.069617296,0.130454312,-0.145963615,-0.219707477,0.102182711,0.121695004,-0.303843476,-0.335920464,0.322653025,0.271656118
5373,-0.141645588,-0.193386666,0.370075809,-0.496345117,-0.315776054,-0.296365441,-0.100977823,-0.460784001,-0.171817587,0.122366285,-0.314812722,-0.667012661,-0.290555538,-0.300926615
51170,-0.39309451,-0.430668433,1.162580981,-0.073904596,0.150453838,-0.216982763,0.094278464,0.150692899,0.0927023,0.113585672,0.368526666,0.145202487,0.363474592,-0.157070783
54850,0.151138035,0.068266645,-0.060441938,-0.651881788,0.30318289,0.057036222,0.245371357,-0.42008992,0.101625921,0.170878367,-0.321652936,0.235788872,-0.078085983,0.092349337
80349,0.007869437,0.01144761,0.292377657,0.576465619,-0.097114634,-0.03243297,-0.137476019,0.318300691,-0.004384409,-0.028210744,0.418533377,0.983903911,0.374958638,0.087512597
355,0.122848895,0.210616087,-0.093660146,0.499807566,0.402672714,0.170103218,0.241376886,-0.068263406,0.154979672,0.141772743,0.435510794,-0.156001276,0.378825298,0.275946393
1062,0.29326038,0.449687481,0.505394951,0.466021712,0.349687211,0.289188214,0.201750381,0.632004385,0.39838407,0.426410028,-0.157009368,0.389010678,0.139005468,0.288336469
8804,0.061354637,0.151115076,-0.475162718,0.168936331,0.193918185,0.034415538,-0.137189097,0.547960916,0.327784235,0.085144746,1.07445391,0.386747027,0.09562612,0.128592197
80758,-0.140665048,-0.313109199,0.055159842,0.308341063,-0.28051727,-0.169941122,0.018468633,-0.111673948,-0.264253563,-0.244250996,0.961174771,0.535059572,0.597354034,-0.028032438
375346,0.111076999,0.389263007,-0.052703728,0.208548017,0.174375242,0.227309263,0.319058422,0.152164339,0.343949638,0.246954727,-0.052500032,0.028231381,0.264156215,0.132605508
51385,0.047993036,0.118088838,0.452747187,-0.292224237,-0.266399272,-0.011328262,-0.476960332,-0.240410486,0.141115184,0.123214453,-0.014075264,0.114038755,-0.233239517,0.067701532
581,-0.173706051,-0.482642933,0.904921025,-0.450480219,-0.09598638,0.179736783,-0.066981443,-0.767228598,-0.516934165,0.15883353,-0.418873793,0.038027744,-0.167829919,0.113268435
55748,-0.311424417,-0.366131767,0.295944749,0.779532217,-0.216390487,-0.279633936,-0.158402502,0.415726863,-0.288416652,-0.369896678,0.38977686,-0.15340712,0.103904522,-0.158851067
10318,-0.204500236,-0.439075849,-0.450579515,-0.367810933,0.090346135,-0.255316545,0.205250711,-1.641563069,-0.364678709,-0.624552364,0.590442182,0.011547828,0.445524826,-0.239174776
54681,0.224483271,0.072079058,0.014777889,0.457921248,-0.021550873,0.269318263,0.086456018,0.326358454,0.046471643,0.23751021,0.776891423,0.426661555,0.069920492,-0.118304948
7905,0.014654208,-0.205825169,0.125768534,0.089605482,0.169261056,0.147736478,0.21630617,0.426050763,-0.247443103,-0.245642723,0.335265643,-0.114282647,-0.347072872,0.020438621
28969,0.018495244,0.059810874,0.309199373,0.431968531,-0.078090672,-0.050164661,0.222746591,-0.04453229,-0.019533018,-0.115781138,0.474483306,-0.186390296,0.155200207,0.157871557
10668,0.052662888,0.155142296,-0.13801257,0.116636325,0.145472374,0.092997858,0.097449379,0.93218581,0.029142658,-0.473832248,-0.585791984,0.103683167,0.16971569,0.19907677
51005,0.142463325,0.00175739,0.844372737,0.401947168,-0.072747641,0.074379835,0.164854495,0.966044857,0.122159303,0.041468679,0.271987539,-0.181504315,0.206271666,0.217216024
8800,0.060736337,0.203754159,0.433972512,0.6809727,-0.111503037,0.05080321,-0.384090739,0.175698086,0.160713084,0.207336207,-0.352598146,0.169045924,-0.231053816,0.078589211
54438,0.185887625,0.24023962,1.01084742,-0.374614903,-0.062811739,0.079544492,-0.059933581,-0.412231821,0.247885751,0.226812593,-0.573972978,0.129235294,0.072196774,0.161804808
55825,0.211440352,0.130530218,0.071586212,-0.136704926,-0.000983408,0.169223095,-0.075417952,-0.014007155,0.048804045,0.044835026,0.350391347,0.568586581,0.236736746,0.19339279
8835,0.147502784,0.103705217,0.48264922,-0.714395934,0.198550281,0.146302729,0.116439042,0.302773413,0.157789959,0.270483571,-0.587088286,-0.574025075,-0.535043495,0.027057216
64429,-0.068476864,-0.157513646,-0.805919294,0.037271403,0.19787368,-0.129294903,0.128400329,-1.075147998,-0.14442881,-0.188226945,-0.9080498,0.627916668,0.308814805,-0.17775524
3682,-0.22022537,0.029063448,-0.002627744,-0.0282122,-0.286517414,-0.080959322,-0.399861062,-0.331740107,-0.062233294,-0.19650244,0.034945413,0.148312096,0.504662712,0.04001409
10329,0.137027315,0.14830157,0.09205339,0.814721267,0.109702807,0.045314092,0.142398438,0.78493017,0.178973746,0.103651824,0.477466679,0.444873143,0.217856053,-0.005134208
27109,0.148967642,0.105528935,-0.068430882,0.120335118,0.224762555,0.113003946,-0.164554979,0.759417971,-0.02517008,-0.136750034,0.499122305,0.821872036,-0.111108345,0.186430164
51335,0.151847882,0.127425799,0.517460993,0.009907044,0.095220584,0.045840406,0.077179599,0.972848254,0.121786243,0.023219402,0.213604162,-0.133207615,0.21641847,-0.066203182
3202,0.07963978,0.184692696,0.293057273,0.190102342,-0.126095489,-0.198279408,-0.108304236,0.18106987,0.05702444,0.258559708,0.313687376,0.229016127,-0.045377455,-0.147582004
2896,0.100855951,-0.386450279,0.461327245,0.370570169,-0.481463036,-0.394008133,-0.063426359,0.599565074,-0.503567706,-0.599426227,0.563140177,0.21622898,0.470226146,0.065386682
79902,-0.171232995,-0.37148685,-0.127739106,-0.109165185,0.200972703,-0.062122135,0.475257422,0.600655414,-0.183999534,-0.222916356,0.312231949,0.717666899,0.006704981,-0.063835539
29083,-0.235635754,-0.196722137,-0.028469307,0.32823833,-0.329259204,-0.073215848,-0.094077048,0.11213344,-0.20714505,-0.465236759,0.442498889,-0.084558679,-0.251409085,-0.0928806
5747,0.048265221,0.107301926,0.064159073,-0.287900387,-0.169339519,-0.462795401,-0.08589501,0.298401114,0.193772629,-0.165836318,-1.403641843,0.078701912,-0.013471552,0.018828273
22905,0.177950969,0.200174075,0.072667091,0.396329664,-0.127193451,0.005419365,-0.189558189,-0.326221677,0.101567536,0.200945506,0.958943601,-0.443597727,0.13046234,0.130881024
63933,-0.125358243,0.048781242,-0.213518753,0.312036868,-0.23380456,0.101548985,-0.070657436,0.280667027,-0.184849459,-0.262736428,0.77408737,-0.133256968,0.378786104,0.329501193
9847,-0.243970522,-0.315557582,0.1698382,0.160435017,0.016830374,-0.134042202,0.290045252,-0.317074201,-0.085755715,-0.282800222,-0.546830058,0.412069014,-0.281207885,-0.108296871
51021,-0.22950582,-0.281455814,-0.48193938,-0.056701604,0.098004701,-0.163682424,-0.00661494,-0.282505937,-0.283151636,-0.400090749,-0.40495234,0.907859487,0.641030336,-0.09731317
6193,0.001608246,-0.108730287,-0.084016683,0.423702083,0.180036288,-0.070160565,0.089517206,0.191023738,0.020268627,-0.130897264,0.322034217,0.668777913,0.098681195,0.056619788
8996,0.153981812,0.225008817,0.00627397,0.012624335,0.16875533,0.118677001,0.262371516,0.307131064,0.249247378,0.280855569,-0.008226768,-0.783363568,0.454842112,-0.062092544
7376,0.236807392,0.297659061,0.331758359,-0.459466002,0.25855875,0.214830683,0.209924243,-0.086931717,0.198742199,0.431990242,-0.518155829,0.203255456,-0.284245034,0.014599201
5357,0.211082845,0.096860876,-0.486064802,0.657633706,0.113607155,0.132697198,-0.153262342,0.290040147,0.14073419,-0.066725614,-0.059908641,-0.195559239,0.158510694,0.156392625
56940,0.140984257,0.293392156,0.323484115,0.525232224,-0.124955954,-0.009530054,-0.114580308,0.464804313,0.253204902,0.22898202,0.407520893,0.333169775,0.450074475,0.245178217
6195,-0.039205511,0.127588238,-0.241011325,0.068983358,0.157380053,-0.239473585,0.098146783,0.205717777,0.081399131,-0.21279339,0.480172053,0.309049161,0.17235596,0.00139839
1633,0.059167293,0.148672849,-0.332554581,0.186797404,0.047917341,-0.060382151,0.090756109,0.368399514,0.033513349,-0.195299658,0.788937738,0.483800266,0.060624528,-0.105101283
23321,0.179716342,0.043275002,-0.007050325,-0.376366845,0.389412143,0.127441655,-0.135221196,0.124170465,-0.060339208,0.163917435,-0.892300905,-0.255101238,-0.618558706,-0.084358797
6622,-0.076823869,0.118150617,0.178759157,-0.43247464,0.515642663,0.230063521,0.232391511,-0.535767659,-0.034339987,0.11722286,-0.337089118,0.188539711,0.299715144,-0.261206151
51160,-0.245586355,-0.34380721,-0.000676088,-0.639942582,-0.380236228,-0.060217204,-0.236164056,-0.995234871,-0.185380956,-0.259321159,0.4279019,-1.126860964,-0.039703381,-0.081995981
55604,0.12811284,0.229702233,-0.092177258,0.544234968,-0.060294059,0.145638606,-0.02056285,0.378265291,0.117120566,0.16736748,-0.133432199,0.395679997,0.227022782,0.221060114
11261,0.150637225,0.122524165,-0.302238407,0.201483887,0.115157923,0.221814972,0.037726925,0.381562213,0.131021367,0.17280032,-0.182968643,-0.055616803,0.125161942,0.216736952
2063,-0.311940183,-0.4240536,0.548450468,0.147663835,-0.172724213,-0.304694933,0.147963681,-2.00131611,-0.250625393,-0.332686043,0.799127866,-0.554729433,0.13241203,-0.133255974
54512,-0.296759927,-0.377996612,0.399356054,0.574391823,0.370175443,-0.158978683,0.358345044,-0.08449109,-0.251568233,-0.339077878,-0.044120987,0.464102492,0.459358859,-0.043680619
9124,-0.002425612,0.034610782,-0.082726662,-0.035050143,0.438317832,0.165636617,-0.110591457,0.441744632,0.063630835,0.124695382,-0.290965136,0.613601835,0.695737171,0.197734927
79174,0.159937557,0.211948521,0.042796877,-0.899381971,-0.011643291,0.120642777,0.010958237,-0.085826432,0.107208083,-0.048497768,-0.584756915,0.544625142,-0.292012825,0.093916716
23223,-0.301675921,-0.507773563,-0.088513588,-0.293203898,0.005813318,-0.107152144,-0.119814981,0.543392905,-0.206306308,-0.147458553,0.815234154,0.153748924,0.285944843,0.055096693
39,-0.109613168,-0.241279889,0.002055643,-0.51618906,0.057574785,-0.181149873,-0.031642319,-0.405709839,-0.194434797,-0.210105279,-0.712259066,-0.273115659,-0.578822817,-0.28336735
57215,-0.177913715,-0.292012415,0.331066324,-0.375811381,-0.035968006,-0.209909888,-0.184840634,0.247288187,-0.142516102,-0.192521525,-0.616953309,-0.401657135,0.583702079,-0.101951766
1052,0.237415951,0.059224656,0.272369102,-0.406269117,0.254426003,0.185781987,0.478738851,-0.490596728,0.158456172,0.27340322,-0.097856419,-0.278642428,-0.03170895,0.147532096
23139,0.139106618,0.122070976,0.242009056,0.432548013,0.072820642,0.120960658,0.048339268,-0.025581923,0.316653967,0.188448091,1.087392606,0.498828165,0.010724267,0.220478162
79947,0.027190932,0.034284514,0.280130195,0.253475133,-0.086706246,0.070094968,-0.227825288,-0.285121108,0.138875745,0.196070312,0.13863507,0.194580191,0.42081589,0.006665985
4616,0.028330526,-0.280979776,0.255427444,-0.20238207,0.211161464,0.191698773,0.004764665,0.209383485,-0.165646823,-0.054187464,-0.577178291,-0.580289141,0.064776014,0.207908816
9710,0.060534072,0.186857634,0.594962417,0.213416964,0.373714795,0.198271112,0.109905786,0.350044261,0.183373856,0.341072169,0.693037507,0.513929275,0.533479676,0.297330814
6990,0.027008907,0.143605672,-0.210953542,-0.000714495,-0.041254049,-0.077188033,0.079184058,0.481211282,0.053663488,-0.227624449,0.205170896,-0.101409277,-0.248600153,-0.097142588
29082,-0.369807493,-0.529032526,-0.97136454,-0.049221224,-0.006301196,-0.468194909,0.003423235,-1.67879299,-0.434004217,-0.622398504,-0.997342501,0.425769979,-0.772131536,-0.278290282
9670,-0.081578715,-0.188082463,0.607435668,-0.173475783,-0.104870704,-0.030589882,-0.152916548,-0.445746557,-0.107186151,0.170802029,-0.708362452,-0.638729759,-0.463427738,-0.303583477
81533,-0.03275292,-0.32480755,-0.058569921,-0.764756835,-0.023291999,0.092314634,0.386325232,-0.047191608,0.106305623,0.148840862,-0.36095969,-1.114553878,0.273177926,0.092675626
6696,0.087714045,0.021708469,0.034757944,0.107802789,-0.381012299,0.044674689,-0.512632121,0.901686379,0.073723882,0.124140899,-0.215065173,0.312386341,0.243561443,0.141902249
10525,0.206094819,0.138287107,0.197282268,-0.754931171,0.188673288,0.088734867,-0.257949497,-0.781410293,0.132357366,0.203902039,0.046219699,-0.792589969,-0.118261462,-0.041814008
2353,0.079820822,-0.290426768,-0.254522973,-0.432085393,0.036906041,-0.224410031,-0.081371196,-0.824401265,-0.242747703,0.226790894,0.324615766,0.495202337,-0.452978534,-0.107572518
57192,0.233648709,0.339860362,0.314481713,1.387881228,-0.062607609,0.280524782,-0.255072052,0.153308918,0.361760284,0.34272769,2.177113262,2.652375127,-0.039508038,0.451264203
3398,0.164125824,0.238903861,0.254559733,0.639735721,-0.311471411,0.227271504,0.085569134,0.863183395,0.20318432,0.09787175,0.002560539,0.473130769,0.600619292,0.017215655
3775,0.107948745,0.107417337,0.048086577,0.017449785,0.093806163,0.137026385,-0.060558767,0.266530058,0.106907784,-0.231472224,-0.067586226,-0.557826268,-0.216352911,0.229509682
8312,0.26239397,0.269800085,0.166547507,-0.297555059,0.052157374,0.260190102,-0.034697664,0.386721976,0.354447065,0.37580703,-0.746972168,-0.051473648,0.60593652,0.238183143
26064,0.155084907,-0.309131279,0.161439783,-0.288242401,0.06398328,0.080647966,-0.144618424,0.58673368,0.054721123,0.089442636,-0.686177107,-0.554503815,-0.280827252,-0.051607298
29103,0.031306338,0.182640518,0.183963989,-0.028612716,0.150881981,0.138179301,-0.107812167,0.169942889,-0.187641102,0.033005753,-0.589289413,0.077285719,0.091846671,0.022011117
3206,0.071699533,0.304933367,0.429087816,0.395575142,0.37811013,-0.213713953,0.112217754,0.496959885,0.252580934,-0.1427438,0.391644109,-0.608089243,-0.492709403,-0.059386201
835,0.177041965,0.347501029,0.505933155,0.751900654,-0.062097452,0.131923957,-0.075141651,1.645133564,0.327573255,0.232410993,2.263520733,0.405839381,0.539274739,0.39434723
1500,-0.035642416,-0.198059606,0.410688505,-0.869355459,-0.173560641,-0.159412121,-0.264380344,-0.244857082,-0.195950409,0.059521885,-0.827549198,-0.599622212,-0.590191422,-0.359168966
7690,0.201095309,0.347186603,0.850282061,-0.110720479,0.082628416,0.096365615,0.062882456,0.178600962,0.250744584,0.24498392,0.578563998,1.29912938,0.289061922,0.260728596
29911,0.092864568,0.281331102,0.455802757,0.038519229,-0.152493804,0.055105337,-0.296441709,0.09351893,-0.120581235,0.085244373,1.146877855,1.016684563,0.11255442,-0.329591822
2064,0.077279365,0.118611434,-0.15551242,0.225766582,0.052259467,-0.339814087,-0.120167421,-0.504970954,-0.273791788,-0.182439156,0.332737764,-0.012965469,-0.040836819,-0.257377956
65123,0.132127675,0.099953827,0.152485241,-0.037372771,-0.211976018,0.100058645,-0.077955888,0.01631436,0.120501665,0.123316397,0.669148973,0.691439744,0.44284851,0.145492515
5986,0.140690659,0.143778013,0.408410403,0.129818456,0.298800304,0.18083782,0.317500501,-0.36791975,0.02870038,0.228220719,-0.572209302,0.011174765,-0.05072214,0.069418134
85377,0.245051389,0.193785013,-0.415687961,0.848669545,0.258146439,0.115415751,0.049033292,0.112959286,0.292581936,0.134723893,1.213946786,0.568745928,0.579755529,0.260310623
9903,0.134466324,0.338263249,0.386543405,1.154332873,0.067893008,0.143484402,-0.325316897,-0.330223604,0.417548196,0.175321584,0.438580211,0.385839748,0.850568651,0.400432253
7088,-0.200705277,-0.520957326,0.261883219,0.445093997,-0.161943287,-0.271511305,-0.155524473,0.452175844,-0.332174233,-0.427426569,0.557712212,0.206008326,0.184313603,-0.292368036
8324,0.19806515,0.254856671,-0.113757642,0.442616852,0.433779239,0.1703333,0.449061998,0.550180535,0.221923575,0.2558728,1.180778223,1.080639477,0.124232225,0.054880783
22796,-0.337313516,-0.522093017,0.159033217,-0.302801194,-0.318987265,-0.405322733,-0.115508548,0.347670731,-0.437225696,-0.341735356,-0.186559547,-0.571757438,0.48854807,-0.220198434
51116,-0.032252589,-0.194535895,-0.236284015,0.140827481,0.187356661,-0.096067652,0.090119662,0.180505744,-0.17832141,-0.169191601,-0.206150382,0.415777548,-0.901431919,-0.022948236
54442,0.038621457,0.300749705,0.376141502,0.270943533,0.067215194,0.022436577,-0.162670801,0.992763882,0.239900094,0.193866371,0.540078657,0.802093206,0.354753771,0.298961714
10695,0.213961175,0.313579713,-0.812336715,0.144265135,-0.153203013,0.232406336,-0.134401509,0.280341239,0.306168501,0.298460104,-0.386230357,2.224786878,-0.041352826,-0.316309355
102,0.142553203,0.159315845,-0.516264234,0.225518848,-0.250216206,0.128150167,-0.118590682,0.348383384,0.171286596,0.303876753,-0.174973202,1.206681462,1.043839236,0.063995577
965,0.051381984,0.414582966,0.271183407,-0.446421535,-0.013290215,-0.315366908,-0.132587751,0.443556272,-0.054622444,-0.065083473,0.195392903,0.453762906,0.07296849,0.239139797
3800,0.144819555,0.237128543,-0.088791857,0.562572899,0.240729629,0.199371609,0.30233652,-0.118460049,0.100254112,0.244768112,0.50352904,-0.338420777,0.126965836,0.219796051
10362,-0.260876468,-0.388960579,-0.124432129,0.280858283,0.031714011,-0.18376568,0.057246111,-0.10602995,-0.237105893,-0.315692451,0.660456263,-1.379819891,0.057872951,-0.218492591
5300,-0.23916036,-0.280246598,0.258036621,0.341791449,-0.342121659,0.15054269,-0.098720447,0.245418443,-0.232443043,-0.533021166,0.878637871,0.274650586,-0.381907061,-0.212172893
8270,0.089309347,0.181135597,0.499943953,0.161083192,-0.085613618,0.067820923,0.152903005,0.293238911,-0.42649258,0.027132846,0.636667059,0.623842241,0.691614932,0.270878994
27242,0.083551779,-0.131849648,0.204322874,-0.58626286,0.280741318,-0.075098917,0.277702993,-0.6759271,-0.101423372,0.000111479,-0.949573893,-0.893613763,-0.644736668,-0.37077798
9928,-0.186423317,0.080991153,-0.248693927,0.076048655,0.117240603,-0.162631503,-0.171256369,0.322928672,-0.140435996,-0.248896284,1.408093734,0.949436222,0.158208916,-0.194378148
1848,0.006933136,0.017423124,-0.248295406,0.169622949,0.211000169,-0.2783861,0.14353084,-0.15224247,0.009780111,-0.325109167,0.487513006,0.471685308,-0.15365843,-0.026817706
1534,0.009873589,0.242072783,-0.044750962,0.237600782,-0.051063999,-0.384737629,-0.24745849,0.263706545,-0.300656537,0.12430807,1.235659339,-0.49863845,0.042878886,-0.40672446
5654,0.160599516,-0.116684097,0.721034414,-0.878053808,-0.060477942,0.207449636,0.037338141,-1.353662353,0.09574776,0.2248053,-0.231728674,0.025728794,0.208016661,0.047357268
10810,0.12148238,0.176507266,-0.071161194,0.313309835,0.384271289,0.21823937,0.187813994,0.284662629,0.199184257,0.306140859,-0.214513235,0.436200538,0.339457449,-0.046677018
7105,0.085827261,0.219944943,-0.545427411,-0.442678608,-0.178593702,0.126127398,-0.074524335,0.682824536,0.110412995,0.021771856,-0.107614036,0.144336645,-0.336258391,0.090661881
23014,-0.124392849,-0.320625945,0.512118376,-0.513847772,-0.220089286,-0.168526315,0.159934399,-0.049629826,-0.075124301,-0.103785474,-0.953635113,-0.081435501,-0.583465281,-0.269260176
55012,-0.622421775,-0.241101512,0.043220999,-0.044350479,-0.756605289,-0.053723052,-0.397653135,0.83574117,-0.053166281,-0.433295455,0.055468903,0.767496346,0.163138029,0.013692099
154,0.059407108,0.22888908,0.171141371,0.454192837,0.112906577,0.152377627,-0.1200516,1.132356441,0.275612674,0.050542964,-0.549837421,1.052802149,0.251494885,0.207257012
2887,0.182576295,0.234600627,0.835577841,-0.367245951,-0.194445638,0.109026708,-0.302387074,-0.248626318,0.056665721,0.262480412,-0.275085159,0.630755168,0.193305691,0.062297252
4312,0.096452369,0.034710355,0.180406449,-0.211931307,0.100742598,0.121469793,-0.048483191,-0.262129162,0.127506786,0.047437205,-0.46221181,1.095131986,-0.278325056,0.10975376
9183,-0.085232178,0.19244862,0.337674147,0.537544217,0.317866821,-0.168503823,0.339746984,-0.837125902,0.241440075,-0.118550013,-0.255796931,-0.365389625,0.567249163,-0.015333305
11151,-0.002348186,0.092587411,0.213267203,-0.539649659,0.020972383,0.111924919,0.219516642,-0.654591095,-0.128585242,0.057692421,-0.667880844,-0.557383265,-0.333544061,-0.143637711
7511,0.010514129,0.006000925,-0.202158443,-0.020747646,0.016750418,-0.099589466,-0.104934548,0.035606458,0.142639995,0.109740495,0.521229299,0.543900311,0.174682303,0.284557923
10046,0.13483646,0.179581401,0.037141349,-0.020044554,-0.050144322,0.070050631,-0.166736722,0.936892535,0.225837258,0.198187917,0.514541216,-0.099899108,0.049134288,0.221239031
1829,0.250299341,0.228375145,0.502553349,-0.307492967,0.451236324,0.012317168,0.405023041,-0.208039973,0.159185766,0.013790802,-0.865427186,-0.119509885,-0.720989785,-0.15644215
11000,0.127328369,0.198019386,0.618107291,-0.404426632,0.029499631,0.152080371,-0.250782729,0.517808124,0.011167222,0.288627336,0.34664914,-0.473938008,-0.079641778,0.10507789
976,0.043867767,0.111502207,0.035133154,0.39168345,0.195467217,0.10739692,-0.026500733,1.133509938,-0.046173672,-0.029217409,0.979291955,0.217220451,0.418599818,0.063292617
3597,0.186282238,0.259563519,0.496154069,-0.00932236,0.286871279,0.18290194,0.076110874,-0.058596841,0.15806477,0.262366918,-0.535953337,-0.291256719,-0.097300742,-0.000483281
178,0.219405966,0.243315203,0.388965683,0.128154719,0.058355947,0.155339619,-0.143706552,0.176345822,0.281310572,0.232329171,-0.627886838,-0.131598033,-0.454665791,0.184095111
994,-0.136338682,-0.286107451,0.142880049,0.573032404,0.181434266,-0.117185673,0.066461944,0.188275444,-0.422787344,-0.228912327,0.672390195,0.821866399,0.117067684,-0.142511921
2625,0.192919689,0.215018947,-0.479734185,0.140896011,-0.005980856,0.155147772,-0.319165105,0.681667034,-0.227288228,0.37961535,-0.030308057,1.207380474,0.335641622,0.278117013
6119,-0.050538394,-0.309118859,-0.215716123,0.024018168,-0.035943465,-0.043688879,0.150548535,-0.185900817,-0.003481854,-0.181460369,0.275782368,0.595052909,0.453679254,0.190338606
26136,-0.028302567,-0.269973675,0.33047414,-1.375487443,0.07536048,-0.108955982,0.263862153,-0.513956153,-0.214397065,-0.115550834,-0.88197432,-0.625582146,-1.013775602,-0.379154702
6697,-0.345153065,-0.379731654,-0.101177382,0.163416342,-0.262296367,-0.239631121,-0.053295684,0.297993434,-0.347096539,-0.467373974,0.49022349,-0.224702438,0.037865238,-0.249450904
5971,0.03386387,0.107185058,-0.13683426,0.234166356,-0.219611336,0.043192661,-0.199045568,-0.23572828,0.007177904,0.031017343,0.164120154,-0.129631049,0.254667325,0.109141829
2048,0.211933355,0.352633746,-0.006034182,0.352492234,-0.331181728,0.241482371,-0.001828439,0.426400483,0.27314097,0.322660101,0.841216193,-0.429750913,0.822251346,0.294994488
22934,-0.117914704,-0.428887686,0.044740764,0.551561108,-0.024958601,-0.163323629,-0.001776213,0.484823759,-0.237228366,-0.310082549,0.759921073,0.465064843,0.328221103,-0.011680911
9289,0.143438168,0.184377709,0.637375011,-0.173017164,0.33946053,0.213064277,0.412426554,-0.399527709,0.175125358,0.246988984,-0.738623921,0.138776406,0.392565857,-0.092134528
4931,-0.012516906,-0.293324033,0.41915194,-0.341904211,-0.019016831,-0.130599418,-0.236725684,-0.048628051,-0.222364599,0.017829518,-0.866909402,-1.022416177,-0.540898916,-0.286327148
1111,0.151092742,0.22086851,-0.122214386,-0.225073166,0.06405049,-0.219843048,0.082381126,-0.014480444,0.102625121,0.160902219,-0.350993476,-0.630665011,-0.945475268,0.078092173
4200,0.235015198,0.421257292,-0.647029597,0.906610132,0.296552261,0.228009283,0.070131994,0.392104518,0.298056416,0.262824602,0.393808493,1.307183175,0.809793292,0.181698769
5154,0.088077041,0.077086099,-0.471098644,-0.10590054,0.075281082,0.028936384,-0.118204052,0.243453316,-0.270639438,-0.020883473,0.30072256,-0.11603637,0.640007081,-0.096017299
93594,0.114414287,0.2482788,-0.238860257,-0.112287406,0.085028263,0.057180499,-0.075404658,1.068843417,0.222396449,0.110131195,0.354873019,-0.431874484,0.080278167,-0.012052609
